Title, Named Entity, Frequency
"Lionel Messi", "TSN", "2"
"Lionel Messi", "17 April 2021", "2"
"Lionel Messi", "Pichichi", "2"
"Lionel Messi", "eighth", "2"
"Lionel Messi", "July 2021", "2"
"Lionel Messi", "6 August 2021", "2"
"Lionel Messi", "two year", "2"
"Lionel Messi", "Ligue", "2"
"Lionel Messi", "Icardi", "2"
"Lionel Messi", "102", "2"
"Lionel Messi", "Argentine Football Association", "2"
"Lionel Messi", "29 June", "2"
"Lionel Messi", "World Youth Championship", "2"
"Lionel Messi", "220–240", "2"
"Lionel Messi", "MagicMessi", "2"
"Lionel Messi", "6 September 2015", "2"
"Lionel Messi", "1979", "2"
"Lionel Messi", "Hungary", "2"
"Lionel Messi", "Tim  Vickery", "2"
"Lionel Messi", "Montenegro", "2"
"Lionel Messi", "0–0", "2"
"Lionel Messi", "Marcelo", "2"
"Lionel Messi", "156", "2"
"Lionel Messi", "1992", "2"
"Lionel Messi", "Australia", "2"
"Lionel Messi", "436–437", "2"
"Lionel Messi", "Riquelme", "2"
"Lionel Messi", "13 August", "2"
"Lionel Messi", "155–156", "2"
"Lionel Messi", "0", "2"
"Lionel Messi", "Batista", "2"
"Lionel Messi", "4–3–3", "2"
"Lionel Messi", "NewRole", "2"
"Lionel Messi", "Tevez", "2"
"Lionel Messi", "Costa Rica", "2"
"Lionel Messi", "Alejandro Sabella", "2"
"Lionel Messi", "Mascherano", "2"
"Lionel Messi", "Rob  Hughes", "2"
"Lionel Messi", "TechnicalReport", "2"
"Lionel Messi", "7 July 2015", "2"
"Lionel Messi", "Bosnia and Herzegovina", "2"
"Lionel Messi", "21 June 2014", "2"
"Lionel Messi", "Belgium", "2"
"Lionel Messi", "FIFA World Cup Final", "2"
"Lionel Messi", "13 July 2014", "2"
"Lionel Messi", "Jamaica", "2"
"Lionel Messi", "Jonathan  Wilson", "2"
"Lionel Messi", "Adriana", "2"
"Lionel Messi", "Sergio Agüero's", "2"
"Lionel Messi", "Gabriel Batistuta's", "2"
"Lionel Messi", "19 June 2016", "2"
"Lionel Messi", "26 June", "2"
"Lionel Messi", "2 July", "2"
"Lionel Messi", "La Nacion", "2"
"Lionel Messi", "1 September 2016", "2"
"Lionel Messi", "28 March 2017", "2"
