Title, Named Entity, Frequency
"Angela Merkel", "7%", "2"
"Angela Merkel", "50%", "2"
"Angela Merkel", "Margaret Thatcher", "2"
"Angela Merkel", "Financial Times", "2"
"Angela Merkel", "New York", "2"
"Angela Merkel", "13", "2"
"Angela Merkel", "February", "2"
"Angela Merkel", "Today", "2"
"Angela Merkel", "December 2015", "2"
"Angela Merkel", "Time Person", "2"
"Angela Merkel", "9 December 2015", "2"
"Angela Merkel", "12 November 2016", "2"
"Angela Merkel", "years", "2"
"Angela Merkel", "5th", "2"
"Angela Merkel", "Moulson", "2"
"Angela Merkel", "Trump", "2"
"Angela Merkel", "State", "2"
"Angela Merkel", "Karnitschnig", "2"
"Angela Merkel", "The Daily Telegraph", "2"
"Angela Merkel", "Mauricio Macri", "2"
"Angela Merkel", "1 September 2019", "2"
"Angela Merkel", "5 April 2019", "2"
"Angela Merkel", "10 April 2019", "2"
"Angela Merkel", "Economist", "2"
"Angela Merkel", "11 June 2010", "2"
"Angela Merkel", "Stefan", "2"
"Angela Merkel", "27 February 2014", "2"
"Angela Merkel", "24 March 2013", "2"
"Angela Merkel", "CNN Putin", "2"
"Angela Merkel", "11 July 2019  date", "2"
"Angela Merkel", "Philip Oltermann", "2"
"Angela Merkel", "Dresden", "2"
"Angela Merkel", "September 2018", "2"
"Angela Merkel", "1st", "2"
"Angela Merkel", "Federal Republic of Germany", "2"
"Angela Merkel", "21 September 2010", "2"
"Angela Merkel", "Austria", "2"
"Angela Merkel", "8 August 2017", "2"
"Angela Merkel", "Belgium", "2"
"Angela Merkel", "Angela Merkelreliable", "2"
"Angela Merkel", "Order of Cross of Terra Mariana", "2"
"Angela Merkel", "Jawaharlal", "2"
"Angela Merkel", "13 August 2016", "2"
"Angela Merkel", "25 February 2014", "2"
"Angela Merkel", "Slovakia", "2"
"Angela Merkel", "7 February 2019", "2"
"Angela Merkel", "August 2021", "2"
"Angela Merkel", "Universität Leipzig", "2"
"Angela Merkel", "15 October 2010", "2"
"Angela Merkel", "Israel Institute of Technology", "2"
"Angela Merkel", "Johns Hopkins University", "2"
"Angela Merkel", "15 July 2021", "2"
"Angela Merkel", "The World's", "2"
"Angela Merkel", "17 May 2009", "2"
"Angela Merkel", "20 September 2017", "2"
"Angela Merkel", "Leo Baeck Institute", "2"
"Angela Merkel", "Baeck Medal", "2"
"Angela Merkel", "Jewish", "2"
"Angela Merkel", "18 July 2011", "2"
"Angela Merkel", "Indira Gandhi Peace Prize", "2"
"Angela Merkel", "United States Holocaust Memorial Museum", "2"
"Angela Merkel", "25 April 2017", "2"
"Angela Merkel", "Thatcher", "2"
"Angela Merkel", "Westergaard", "2"
"Angela Merkel", "Left", "2"
"Angela Merkel", "Renate Künast", "2"
"Angela Merkel", "Award for Damnish Muhammad Cartoonist", "2"
"Angela Merkel", "Sarrazin", "2"
"Angela Merkel", "Un", "2"
"Angela Merkel", "10 July 2013", "2"
"Angela Merkel", "25 October 2013", "2"
"Angela Merkel", "20 June 2013", "2"
"Angela Merkel", "30 September 2013", "2"
"Angela Merkel", "NSA", "2"
"Angela Merkel", "Hong Kong", "2"
"Angela Merkel", "April 2022", "2"
"Angela Merkel", "Tervuren", "2"
