Title, Named Entity, Sentence
Angela Merkel, Angela Merkel, Nikolaus Blome  Angela Merkel – Die Zauderkünstlerin.
Angela Merkel, Angela Merkel, Angela Merkel at Encyclopædia Britannica
Angela Merkel, Angela Merkel, Torild Skard Skard, Torild (2014) "Angela Merkel" in Women of Power&nbsp;– Half a Century of Female presidents and Prime Ministers Worldwide, Bristol  Policy Press,
Angela Merkel, Angela Merkel, Angela Merkel collected news and commentary at The Economist
Angela Merkel, Angela Merkel, Angela Merkel collected news and commentary at Time (magazine) Time
Angela Merkel, Angela Merkel, Angela Merkel collected news and commentary at Forbes
Angela Merkel, Angela Merkel, Stefan Kornelius  Angela Merkel.
Angela Merkel, Angela Merkel, "A Spectre Haunting Europe  Angela Merkel and Challenges of Far Right Populism."
Angela Merkel, Angela Merkel, Angela Merkel (2008), for middle schools online
Angela Merkel, Angela Merkel, "The Best of Times, Worst of Times  Angela Merkel, Grand Coalition, and 'Majority Rule' in Germany."
Angela Merkel, Angela Merkel, Angela Merkel
Angela Merkel, Angela Merkel, "The reluctant feminist  Angela Merkel and modernization of gender politics in Germany."
Angela Merkel, Angela Merkel, The term alternativlos (German for "without an alternative"), which was frequently used by Angela Merkel to describe her measures addressing European sovereign debt crisis, was named Un word of year Un word of Year 2010 by a jury of linguistic scholars.
Angela Merkel, Angela Merkel, Angela Merkel is a Lutheran member of Evangelical Church in Berlin, Brandenburg and Silesian Upper Lusatia (link no
Angela Merkel, Angela Merkel, Stephan Hebel  Mutter Blamage – Warum die Nation Angela Merkel und ihre Politik nicht braucht.
Angela Merkel, Angela Merkel, "Sticking to her guns or going with flow  assessing rigidity and flexibility in Angela Merkel’s political decision making."
Angela Merkel, Angela Merkel, The article describes Angela Merkel's life and career in East Germany and her subsequent rise to Chancellor of Germany following German reunification.
Angela Merkel, Angela Merkel, Angela Merkel on IMDb
Angela Merkel, Angela Merkel, The Second Merkel cabinet second Cabinet of Angela Merkel was sworn in on 28 October 2009.
Angela Merkel, Angela Merkel, A Linguistic Analysis of Domestic Language in European News Media Coverage of Angela Merkel.”
Angela Merkel, Angela Merkel, Becoming Madam Chancellor  Angela Merkel and Berlin Republic (2017) excerpt
Angela Merkel, Angela Merkel, In Foreign policy of Angela Merkel government foreign policy, Merkel has emphasised international cooperation, both in context of EU and NATO, and strengthening Transatlantic Economic Council transatlantic economic relations.
Angela Merkel, Angela Merkel, The third Merkel cabinet third Cabinet of Angela Merkel was sworn in on 17 December 2013.
Angela Merkel, Angela Merkel, The Chancellor  The Remarkable Odyssey of Angela Merkel (Simon & Schuster, 2021)
Angela Merkel, Angela Merkel, "Angela Merkel collected news and commentary".
Angela Merkel, Angela Merkel, Angela Merkel collected news and commentary at Al Jazeera English
Angela Merkel, Angela Merkel, Category Angela Merkel
Angela Merkel, Angela Merkel, Angela Merkel  The Chancellor and Her World  The Authorized Biography (Alma Books, 2014).
Angela Merkel, Angela Merkel, Dear Barack  The Extraordinary Partnership of Barack Obama and Angela Merkel (2021)
Angela Merkel, Angela Merkel, Wie Angela Merkel Deutschland umbaut.
Angela Merkel, Angela Merkel, In 2016, a documentary film Angela Merkel – The Unexpected, a story about her unexpected rise to power from an East German physicist to most powerful woman in world, was produced by Broadview TV and Mitteldeutscher Rundfunk MDR in collaboration with Arte and Das Erste.
Angela Merkel, Angela Merkel, Volker Resing  Angela Merkel.
Angela Merkel, Angela Merkel, Angela Merkel  A Chancellorship Forged in Crisis (2013) excerpt
Angela Merkel, Angela Merkel, Angela Merkel  Europe's most influential leader (2016) excerpt
Angela Merkel, Angela Merkel, "How Emotional Displays of Political Leaders Shape Citizen Attitudes  The Case of German Chancellor Angela Merkel."
Angela Merkel, Angela Merkel, "Angela Merkel  What Does It Mean to Run as a Woman?"
Angela Merkel, Germany, Merkel argued that Germany should phase out nuclear power less quickly than Schröder administration had planned.
Angela Merkel, Germany, Merkel entered politics in wake of Revolutions of 1989, briefly serving as deputy spokesperson for first democratically elected Government of East Germany led by Lothar de Maizière.
Angela Merkel, Germany, Merkel is a fervent association football football fan and has been known to listen to games while in Bundestag and to attend games of Germany national football team national team in her official capacity, including 2014 FIFA World Cup Final Germany's 1–0 victory against Argentina in 2014 World Cup Final.
Angela Merkel, Germany, In February 2020, Kramp Karrenbauer announced that she would resign as party leader of CDU in summer, after party members in Thuringia defied her by voting with Alternative for Germany to support an FDP candidate for minister president.
Angela Merkel, Germany, However, because DA was a member party of Alliance for Germany, which won election in a landslide, DA was included in government coalition.
Angela Merkel, Germany, Merkel supported a substantial reform movement reform agenda for Germany's economic and social system, and was considered more pro market than her own party (CDU).
Angela Merkel, Germany, Merkel has won international plaudits for her handling of pandemic in Germany.
Angela Merkel, Germany, Merkel's government decided to phase out both Nuclear power in Germany nuclear power and coal plants and supported European Commission's European Green Deal Green Deal plans.
Angela Merkel, Germany, Category Members of Bundestag for Christian Democratic Union of Germany
Angela Merkel, Germany, She also publicly declared that Germany suffers not from "too much Islam" but "too little Christianity".
Angela Merkel, Germany, On 22 November 2005, Merkel assumed office of Chancellor of Germany following a 2005 German federal election stalemate election that resulted in a Grand coalition (Germany) grand coalition with Social Democratic Party of Germany SPD.
Angela Merkel, Germany, This was compounded by Merkel's proposal to increase VAT to reduce Germany's deficit and fill gap in revenue from a flat tax.
Angela Merkel, Germany, Category Grand Crosses 1st class of Order of Merit of Federal Republic of Germany
Angela Merkel, Germany, Midway through her second term, Merkel's approval plummeted in Germany, resulting in heavy losses in state elections for her party.
Angela Merkel, Germany, A member of Christian Democratic Union of Germany Christian Democratic Union (CDU), she previously served as Leader of Opposition (Germany) leader of Opposition from 2002 to 2005 and as Leader of Christian Democratic Union from 2000 to 2018.
Angela Merkel, Germany, Merkel was born in Hamburg in then West Germany, moving to East Germany as an infant when her father, a Lutheran clergyman, received a pastorate in Perleberg.
Angela Merkel, Germany, In 1968, Merkel joined Free German Youth (FDJ), official communist youth movement sponsored by ruling Marxist–Leninist Socialist Unity Party of Germany.
Angela Merkel, Germany, Merkel oversaw a string of CDU election victories in six out of seven state elections in 1999, breaking long standing SPD Green hold on Bundesrat of Germany Bundesrat.
Angela Merkel, Germany, She did not participate in secular coming of age ceremony Jugendweihe, however, which was common in East Germany.
Angela Merkel, Germany, The migrant crisis spurred right wing electoral preferences across Germany with Alternative for Germany (AfD) gaining 12% of vote in 2017 German federal election.
Angela Merkel, Germany, First Merkel cabinet Merkel I (Chancellor of Germany Chancellor)
Angela Merkel, Germany, "The Best of Times, Worst of Times  Angela Merkel, Grand Coalition, and 'Majority Rule' in Germany."
Angela Merkel, Germany, * Grand Cross 1st Class of Order of Merit of Federal Republic of Germany
Angela Merkel, Germany, Her statement "Islam is part of Germany" during a state visit of Turkish prime minister Ahmet Davutoğlu in January 2015 induced criticism within her party.
Angela Merkel, Germany, Merkel was first female chancellor of Germany.
Angela Merkel, Germany, Kramp Karrenbauer was succeeded by Armin Laschet at 2021 Christian Democratic Union of Germany leadership election 2021 CDU leadership election.
Angela Merkel, Germany, The possibility was neither confirmed nor denied by Christian Democratic Union of Germany party.
Angela Merkel, Germany, "The reluctant feminist  Angela Merkel and modernization of gender politics in Germany."
Angela Merkel, Germany, The same year, in March, China's President Xi Jinping visited Germany.
Angela Merkel, Germany, Having grown up in East Germany, Merkel learned Russian at school and not English.
Angela Merkel, Germany, Merkel and CDU lost ground after Kirchhof proposed introduction of a flat tax in Germany, again undermining party's broad appeal on economic affairs and convincing many voters that CDU's platform of deregulation was designed to benefit only rich.
Angela Merkel, Germany, There appeared to be a consensus among officials, with exception of Merkel, that a higher level of scrutiny was needed in vetting migrants with respect to their mission in Germany.
Angela Merkel, Germany, Angela Dorothea Merkel  (; ; born 17 July 1954) is a retired German politician and scientist who served as chancellor of Germany from 2005 to 2021.
Angela Merkel, Germany, According to a poll conducted after List of Islamist terrorist attacks in 2016 terror attacks in Germany Merkel's approval rating dropped to 47% (August 2016).
Angela Merkel, Germany, Her election surprised many observers, as her personality offered a contrast to party she had been elected to lead; Merkel is a Centrism centrist Protestant originating from predominantly Protestant northern Germany, while CDU is a male dominated, social conservative socially conservative party with strongholds in western and southern Germany, and its Bavarian sister party, CSU, has deep Catholic roots.
Angela Merkel, Germany, With backing of local leadership of Socialist Unity Party of Germany SED party, project was allowed to proceed.
Angela Merkel, Germany, In 1986, she was able to travel freely to West Germany to attend a congress; she also participated in a multi week language course in Donetsk, in then Ukrainian Soviet Socialist Republic.
Angela Merkel, Germany, Conscription in Germany was abolished and Bundeswehr became a volunteer military.
Angela Merkel, Germany, Merkel was born Angela Dorothea Kasner in 1954, in Hamburg, West Germany, daughter of Horst Kasner (1926–2011; né Kaźmierczak), a Lutheran pastor and a native of Berlin, and his wife Herlind (1928–2019; née Jentzsch), born in Free City of Danzig Danzig (now Gdańsk, Poland), a teacher of English and Latin.
Angela Merkel, Germany, Upon election of Donald Trump Merkel said that "Germany and America are tied by values of democracy, freedom and respect for law and human dignity, independent of origin, skin colour, religion, gender, sexual orientation or political views.
Angela Merkel, Germany, After Helmut Kohl Kohl Government was 1998 German federal election defeated at 1998 election, Merkel was appointed Secretary General of Christian Democratic Union of Germany CDU, a key position as party was no longer part of federal government.
Angela Merkel, Germany, The article describes Angela Merkel's life and career in East Germany and her subsequent rise to Chancellor of Germany following German reunification.
Angela Merkel, Germany, In 2019, media outlets speculated that Kramp Karrenbauer might take over Merkel's position as Chancellor of Germany Chancellor sooner than planned if current Grand coalition (Germany) governing coalition proved unsustainable.
Angela Merkel, Germany, Category Environment ministers of Germany
Angela Merkel, Germany, Her party began campaign with a 21 point lead over Social Democratic Party of Germany SPD in national opinion polls, although her personal popularity lagged behind that of incumbent.
Angela Merkel, Germany, The CDU/CSU turned to SPD to form third Grand coalition (Germany) grand coalition in postwar German history and second under Merkel's leadership.
Angela Merkel, Germany, Kramp Karrenbauer's elevation to Federal Ministry of Defence (Germany) Defence Minister after Ursula von der Leyen's departure to become president of European Commission also boosted her standing as Merkel's most likely candidate for succession.
Angela Merkel, Germany, In July 2014 Merkel said trust between Germany and United States could only be restored by talks between two, and she would seek to have talks.
Angela Merkel, Germany, Her party was 2009 German federal election re elected in 2009 with an increased number of seats, and could form a governing coalition with Free Democratic Party (Germany) FDP.
Angela Merkel, Germany, Under Seehofer's plan, Germany would reject migrants who have already been deported or have an entry ban and would instruct police to turn away all migrants who have registered elsewhere in EU, no matter if these countries agreed to take them back.
Angela Merkel, Germany, The medal was presented by former US Secretary of Treasury and current Director of Jewish Museum Berlin, W. Michael Blumenthal, who cited Merkel's support of Jewish cultural life and integration of minorities in Germany.
Angela Merkel, Germany, Junior coalition partner, Vice Chancellor Sigmar Gabriel said that Germany could take in 500,000 refugees annually for next several years.
Angela Merkel, Germany, She continued to say that immigrants should integrate and adopt Germany's culture and values.
Angela Merkel, Germany, As early as February 2001 her rival Friedrich Merz had made clear he intended to become Chancellor of Germany Chancellor Gerhard Schröder's main challenger in 2002 German federal election 2002 election.
Angela Merkel, Germany, The expression is credited for name of political party Alternative for Germany, which was founded in 2013.
Angela Merkel, Germany, Literature argued that increased right wing preferences are a result of European migrant crisis which has brought thousands of people, predominantly from Muslim countries to Germany, and spurred a perception among a share of Germans that refugees constitute an ethnic and cultural threat to Germany.
Angela Merkel, Germany, Following Group of Seven G7 Summit in Italy and NATO Summit in Brussels, Merkel stated on 28 May 2017 that US was no longer reliable partner Europe and Germany had depended on in past.
Angela Merkel, Germany, Critics argued that under her tenure, Germany and Europe was weakened by a Russia in European energy sector dependency on Russian natural gas, including Nord Stream and Nord Stream 2 pipelines, and that Bundeswehr German military was neglected by underfunding.
Angela Merkel, Germany, Following 2005 German federal election 2005 federal election, Merkel was appointed to succeed Gerhard Schröder as Chancellor of Germany, leading a Grand coalition (Germany) grand coalition consisting of CDU, its Bavarian sister party Christian Social Union in Bavaria Christian Social Union (CSU) and Social Democratic Party of Germany (SPD).
Angela Merkel, Germany, On 30 May 2005, Merkel won CDU/CSU nomination as challenger to Chancellor Gerhard Schröder of Social Democratic Party of Germany SPD in 2005 German federal election 2005 national elections.
Angela Merkel, Germany, She reiterated that US remained Germany's most important ally.
Angela Merkel, Germany, Horst Seehofer, leader of Christian Social Union in Bavaria (CSU)sister party of Merkel's Christian Democratic Union of Germany Christian Democratic Unionand then Bavarian Minister President, attacked Merkel's policies.
Angela Merkel, Germany, Chancellor Merkel insisted that Germany has economic strength to cope with influx of migrants and reiterated that there is no legal maximum limit on number of migrants Germany can take.
Angela Merkel, Germany, Almost immediately following her entry into parliament, Merkel was appointed by Chancellor of Germany Chancellor Helmut Kohl to serve as Federal Ministry of Family Affairs, Senior Citizens, Women and Youth Minister for Women and Youth in Cabinet of Germany federal cabinet.
Angela Merkel, Germany, In domestic policy, Merkel's Energiewende program has focused on future energy development, seeking to phase out nuclear power in Germany, reduce greenhouse gas emissions, and increase renewable energy sources.
Angela Merkel, Germany, This happened at a time of fierce emotional debate in Germany over a book by former Deutsche Bundesbank executive and finance senator of Berlin Thilo Sarrazin, which was critical of Muslim immigration.
Angela Merkel, Germany, Such an initiative was unprecedented in East Germany GDR of that period, and initially resisted by university.
Angela Merkel, Germany, In October 2010, Merkel told a meeting of younger members of her conservative Christian Democratic Union (CDU) party at Potsdam that attempts to build a multicultural society in Germany had "utterly failed," stating that  "The concept that we are now living side by side and are happy about it" does not work and "we feel attached to Christian concept of mankind, that is what defines us.
Angela Merkel, Germany, Evangelische Kirche Berlin Brandenburg schlesische Oberlausitz – EKBO), a United and uniting churches United Protestant (i.e. both Reformed tradition Reformed and Lutheran) Landeskirche church body under umbrella of Evangelical Church in Germany (EKD).
Angela Merkel, Germany, In April 1990, DA merged with Christian Democratic Union (East Germany) East German Christian Democratic Union, which in turn merged with its western counterpart after reunification.
Angela Merkel, Germany, In July 2019, UN ambassadors from 22 nations, including Germany, signed a joint letter to United Nations Human Rights Council UNHRC condemning China's mistreatment of Uyghurs as well as its mistreatment of other minority groups, urging Chinese government to close Xinjiang re education camps.
Angela Merkel, Germany, In addition to being first female German chancellor, first to have grown up in former East Germany (though she was born in West), and youngest German chancellor since Second World War, Merkel is also first born after World War II, and first chancellor of Federal Republic with a background in natural sciences.
Angela Merkel, Germany, Instead Merkel announced that Germany would also process asylum applications from Syrian refugees if they had come to Germany through other EU countries.
Angela Merkel, Germany, Meanwhile, Yasmin Fahimi, secretary general of Social Democratic Party of Germany Social Democratic Party (SPD), junior partner of ruling coalition, praised Merkel's policy allowing migrants in Hungary to enter Germany as "a strong signal of humanity to show that Europe's values are valid also in difficult times".
Angela Merkel, Germany, Seehofer estimated as many as 30 percent of asylum seekers arriving in Germany claiming to be from Syria are in fact from other countries, and suggested reducing EU funding for member countries that rejected mandatory refugee quotas.
Angela Merkel, Germany, On 28 November 2012, she received Heinz Galinski Award in Berlin, Germany.
Angela Merkel, Germany, Merkel's position towards negative statements by Thilo Sarrazin with regard to integration problems with Arab and Turkish people in Germany has been critical throughout.
Angela Merkel, Germany, Merkel was first woman to be elected as Chancellor, and first Chancellor since reunification to have been raised in former East Germany.
Angela Merkel, Germany, These developments prompted debates over reasons for increased right wing populism in Germany.
Angela Merkel, Germany, At 2009 German federal election 2009 federal election, CDU obtained largest share of vote, and Merkel was able to form a coalition government with Free Democratic Party (Germany) Free Democratic Party (FDP).
Angela Merkel, Germany, Category Christian Democratic Union of Germany politicians
Angela Merkel, Germany, Reforms to Bundeswehr which abolished conscription, [care reform], and her government's response to 2010s European migrant crisis and COVID 19 pandemic in Germany were major issues during her chancellorship.
Angela Merkel, Germany, Category 21st century Chancellors of Germany
Angela Merkel, Germany, Category Chancellors of Germany
Angela Merkel, Germany, In 1954, when Angela was just three months old, her father received a pastorate at church in  (a quarter of Perleberg in Brandenburg), which was then in East Germany.
Angela Merkel, Germany, Category Women federal government ministers of Germany
Angela Merkel, Germany, Merkel insisted that Germany had economic strength to cope with influx of migrants and reiterated that there is no legal maximum limit on number of migrants Germany can take.
Angela Merkel, Germany, However, while not officially limiting influx numerically, Merkel tightened asylum policy in Germany.
Angela Merkel, Germany, That year, nearly 1.1 million asylum seekers entered Germany.
Angela Merkel, Germany, This has added to a growing debate within Germany on levels of immigration, its effect on Germany and degree to which Muslim immigrants have integrated into German society.
Angela Merkel, Germany, The Central Council of Muslims in Germany and Left Party (The Left (Germany) Die Linke) as well as German Green Party criticised action by centre right chancellor.
Angela Merkel, Germany, Religion played a key role in Kasner family's migration from West Germany to East Germany.
Angela Merkel, Germany, The parliamentary group leader Volker Kauder said that Islam is not part of Germany and that Muslims should deliberate on question why so many violent people refer to Quran.
Angela Merkel, Germany, Neither SPD Green coalition nor CDU/CSU and its preferred coalition partners, Free Democratic Party (Germany) Free Democratic Party, held enough seats to form a majority in Bundestag.
Angela Merkel, Germany, Category Leaders of political parties in Germany
Angela Merkel, Germany, Chancellor of Germany, 2005–2021
Angela Merkel, 2005, On 22 November 2005, Merkel assumed office of Chancellor of Germany following a 2005 German federal election stalemate election that resulted in a Grand coalition (Germany) grand coalition with Social Democratic Party of Germany SPD.
Angela Merkel, 2005, Category Members of Bundestag 2005–2009
Angela Merkel, 2005, A member of Christian Democratic Union of Germany Christian Democratic Union (CDU), she previously served as Leader of Opposition (Germany) leader of Opposition from 2002 to 2005 and as Leader of Christian Democratic Union from 2000 to 2018.
Angela Merkel, 2005, On 18 September 2005, Merkel's CDU/CSU and Schröder's SPD went head to head in national elections, with CDU/CSU winning 35.2% (CDU 27.8%/CSU 7.5%) of second votes to SPD's 34.2%.
Angela Merkel, 2005, Leader of Opposition, 2002–2005
Angela Merkel, 2005, The coalition deal was approved by both parties at party conferences on 14 November 2005.
Angela Merkel, 2005, Angela Dorothea Merkel  (; ; born 17 July 1954) is a retired German politician and scientist who served as chancellor of Germany from 2005 to 2021.
Angela Merkel, 2005, On 31 October 2005, after defeat of his favoured candidate for position of Secretary General of SPD, Franz Müntefering indicated that he would resign as party chairman, which he did in November.
Angela Merkel, 2005, Following 2005 German federal election 2005 federal election, Merkel was appointed to succeed Gerhard Schröder as Chancellor of Germany, leading a Grand coalition (Germany) grand coalition consisting of CDU, its Bavarian sister party Christian Social Union in Bavaria Christian Social Union (CSU) and Social Democratic Party of Germany (SPD).
Angela Merkel, 2005, On 30 May 2005, Merkel won CDU/CSU nomination as challenger to Chancellor Gerhard Schröder of Social Democratic Party of Germany SPD in 2005 German federal election 2005 national elections.
Angela Merkel, 2005, Central European Time CET on 22 November 2005.
Angela Merkel, 2005, In recognition of importance of People's Republic of China China to German economy, by 2014 Merkel had led seven trade delegations to China since assuming office in 2005.
