Title, Named Entity, Sentence
United States of America, United States of America, Moylan expressed his wish to go "with full and ample powers from United States of America to Spain" to seek assistance in American Revolutionary War revolutionary war effort.
United States of America, United States of America, The first known publication of phrase "United States of America" was in an anonymous essay in The Virginia Gazette newspaper in Williamsburg, Virginia Williamsburg, on April&nbsp;6, 1776.
United States of America, United States of America, Making up more than a third of List of countries by military expenditures global military spending, it is foremost military power in world and a leading Politics of United States political, Culture of United States cultural, and Science and technology in United States scientific force.#BBC18may BBC, April 2008  Country Profile  United States of America
United States of America, United States of America, Since Civil War, only one Third party (United States) third party presidential candidate—former president Theodore Roosevelt, running as a Progressive Party (United States, 1912) Progressive in 1912 United States presidential election 1912—has won as much as 20% of popular vote, though self financed Reform Party of United States of America Reform party campaign of Ross Perot took 18.9% in 1992.
United States of America, United States of America, The first documentary evidence of phrase "United States of America" dates from a January&nbsp;2, 1776 letter written by Stephen Moylan to Joseph Reed (politician) Joseph Reed, George Washington's aide de camp.
United States of America, United States of America, The United States of America (U.S.A. or USA), commonly known as United States (U.S. or US) or simply America, is a country primarily located in North America.
United States of America, United States of America, United States of America
United States of America, United States of America, The Thirteen Colonies (Province of New Hampshire New Hampshire, Province of Massachusetts Bay Massachusetts, Connecticut Colony Connecticut, Colony of Rhode Island and Providence Plantations Rhode Island, Province of New York New York, Province of New Jersey New Jersey, Province of Pennsylvania Pennsylvania, Delaware Colony Delaware, Province of Maryland Maryland, Colony of Virginia Virginia, Province of North Carolina North Carolina, Province of South Carolina South Carolina, and Province of Georgia Georgia) that would become United States of America were administered by British as overseas dependencies.
United States of America, United States of America, The second draft of Articles of Confederation, prepared by John Dickinson and completed no later than June&nbsp;17, 1776, declared "The name of this Confederation shall be 'United States of America'."
United States of America, United States of America, The final version of Articles, sent to states for ratification in late 1777, stated that "The Stile of this Confederacy shall be 'The United States of America'."
United States of America, North America, Beginning in 1994, U.S. signed North American Free Trade Agreement (NAFTA), causing trade among U.S., Canada, and Mexico to soar.
United States of America, North America, Estimating native population of North America at time of European contact is difficult.
United States of America, North America, At an elevation of , Alaska's Denali is highest peak in country and in North America.
United States of America, North America, Paleo Indians Settlement of Americas migrated from Siberia to North American mainland at least Timeline of human prehistory 12,000 years ago, and European colonization of Americas European colonization began in 16th century.
United States of America, North America, It has been generally accepted that Settlement of Americas first inhabitants of North America migrated from Siberia by way of Beringia Bering land bridge and arrived at least 12,000 years ago; however, some evidence suggests an even earlier date of arrival.
